Trace1,
Freq,,Amp,,
           235108251,Hz,              -21.10, dBm,
           235522904,Hz,              -21.18, dBm,
           235937557,Hz,              -21.15, dBm,
           236352210,Hz,              -21.33, dBm,
           236766863,Hz,              -21.31, dBm,
           237181516,Hz,              -21.33, dBm,
           237596169,Hz,              -21.42, dBm,
           238010822,Hz,              -21.40, dBm,
           238425475,Hz,              -21.40, dBm,
           238840128,Hz,              -21.42, dBm,
           239254781,Hz,              -21.38, dBm,
           239669434,Hz,              -21.38, dBm,
           240084087,Hz,              -21.21, dBm,
           240498740,Hz,              -21.28, dBm,
           240913393,Hz,              -21.24, dBm,
           241328046,Hz,              -21.12, dBm,
           241742699,Hz,              -21.16, dBm,
           242157352,Hz,              -21.16, dBm,
           242572005,Hz,              -21.12, dBm,
           242986658,Hz,              -21.12, dBm,
           243401311,Hz,              -21.07, dBm,
           243815964,Hz,              -21.05, dBm,
           244230617,Hz,              -21.04, dBm,
           244645270,Hz,              -21.01, dBm,
           245059923,Hz,              -20.95, dBm,
           245474576,Hz,              -21.01, dBm,
           245889229,Hz,              -21.04, dBm,
           246303882,Hz,              -20.94, dBm,
           246718535,Hz,              -20.94, dBm,
           247133188,Hz,              -21.02, dBm,
           247547841,Hz,              -21.04, dBm,
           247962494,Hz,              -21.05, dBm,
           248377147,Hz,              -21.04, dBm,
           248791800,Hz,              -21.08, dBm,
